chrom	start	end	cn	bias	valid
X	38850000	38900000	0.915733042875299	1.0625994046964844	True
X	38900000	38950000	0.915733042875299	1.0448093769068287	True
X	38950000	39000000	0.915733042875299	1.2315400708254647	True
X	39000000	39050000	0.915733042875299	1.1205856671121703	True
X	39050000	39100000	0.915733042875299	1.2057203642664065	True
X	39100000	39150000	0.915733042875299	1.2316515009158362	True
X	39150000	39200000	0.915733042875299	1.0321207110551394	True
X	39200000	39250000	0.915733042875299	1.2236536404538516	True
X	39250000	39300000	0.915733042875299	1.0125846310598001	True
X	39300000	39350000	0.915733042875299	0.954291289169283	True
X	39350000	39400000	0.915733042875299	0.989652190876249	True
X	39400000	39450000	0.915733042875299	1.0306013315072446	True
X	39450000	39500000	0.915733042875299	1.1070288442832124	True
X	39500000	39550000	0.915733042875299	1.1475268650646828	True
X	39550000	39600000	0.915733042875299	1.1808074641993491	True
X	39600000	39650000	0.915733042875299	1.0970337519440474	True
X	39650000	39700000	0.915733042875299	1.1382823065626886	True
X	39700000	39750000	0.915733042875299	1.0568676895961668	True
X	39750000	39800000	0.915733042875299	1.1071618656214155	True
X	39800000	39850000	0.915733042875299	1.1522583951561474	True
X	39850000	39900000	0.915733042875299	1.1184128054019147	True
X	39900000	39950000	0.915733042875299	1.1208594413278505	True
X	39950000	40000000	1.111955591900403	1.0456761317572518	True
X	40000000	40050000	1.111955591900403	1.1164314553104657	True
X	40050000	40100000	1.111955591900403	1.0095994050763524	True
X	40100000	40150000	1.111955591900403	1.017038379032029	True
X	40150000	40200000	1.111955591900403	0.9362324969149036	True
X	40200000	40250000	1.111955591900403	0.9749904709742981	True
X	40250000	40300000	1.111955591900403	0.9587623809560722	True
X	40300000	40350000	1.111955591900403	1.0985156308880966	True
X	40350000	40400000	1.111955591900403	1.048308799716081	True
X	40400000	40450000	1.111955591900403	1.0827680275847675	True
X	40450000	40500000	1.111955591900403	1.0614147860940921	True
X	40500000	40550000	1.111955591900403	1.1028756940895852	True
X	40550000	40600000	1.3602758239983217	0.8940965950630392	True
X	40600000	40650000	1.3602758239983217	0.9488942925312495	True
X	40650000	40700000	1.3602758239983217	0.9315202840126768	True
X	40700000	40750000	1.3602758239983217	0.8641720338823567	True
X	40750000	40800000	1.3602758239983217	0.9401156191869188	True
X	40800000	40850000	1.3602758239983217	0.8817513789201891	True
X	40850000	40900000	1.3602758239983217	0.9864906749314213	True
X	40900000	40950000	1.3602758239983217	0.9386812277428717	True
X	40950000	41000000	1.3602758239983217	1.0525957017098868	True
X	41000000	41050000	1.3602758239983217	0.9862755208547354	True
X	41050000	41100000	1.3602758239983217	0.8883349392780058	True
X	41100000	41150000	1.3602758239983217	0.9937978512656882	True
X	41150000	41200000	1.3602758239983217	0.9573720820990756	True
X	41200000	41250000	1.3602758239983217	0.868813132481181	True
X	41250000	41300000	1.3602758239983217	0.8977096045187242	True
X	41300000	41350000	1.3602758239983217	0.8612078858961502	True
X	41350000	41400000	1.3602758239983217	0.8722738024304354	True
X	41400000	41450000	1.3602758239983217	0.9862899952471111	True
X	41450000	41500000	1.3602758239983217	0.9198483558434362	True
X	41500000	41550000	1.3602758239983217	0.791685422782948	True
X	41550000	41600000	1.3602758239983217	0.8149748022936808	True
X	41600000	41650000	1.3602758239983217	1.0663889900465224	True
X	41650000	41700000	1.3602758239983217	0.9322657873181882	True
X	41700000	41750000	1.0779565670604772	1.068865846396945	True
X	41750000	41800000	1.0779565670604772	1.279955057027044	True
X	41800000	41850000	1.0779565670604772	0.9881849178821398	True
X	41850000	41900000	1.0779565670604772	1.01177647289099	True
X	41900000	41950000	1.0779565670604772	1.1538307429640275	True
X	41950000	42000000	1.0779565670604772	0.9446180162749063	True
X	42000000	42050000	1.0779565670604772	1.1721942362402418	True
X	42050000	42100000	1.0779565670604772	1.0363856675768661	True
X	42100000	42150000	1.0779565670604772	1.0580980006922727	True
X	42150000	42200000	1.0779565670604772	1.1104235606680277	True
X	42200000	42250000	1.0779565670604772	1.0820285833846406	True
X	42250000	42300000	1.0779565670604772	1.0384846270258385	True
X	42300000	42350000	1.0779565670604772	0.892265546305753	True
X	42350000	42400000	1.0779565670604772	1.1417947314933792	True
X	42400000	42450000	1.0779565670604772	0.9987102512567545	True
X	42450000	42500000	1.0779565670604772	1.0431616023892627	True
X	42500000	42550000	1.0779565670604772	0.9511376442129593	True
X	42550000	42600000	1.0779565670604772	1.2404631527403733	True
X	42600000	42650000	1.0779565670604772	1.0185800528806555	True
X	42650000	42700000	1.0779565670604772	1.1402260812297411	True
X	42700000	42750000	1.0779565670604772	0.9108257404676285	True
X	42750000	42800000	1.0779565670604772	0.9790016660163777	True
X	42800000	42850000	1.0779565670604772	1.1215041754961108	True
X	42850000	42900000	1.0779565670604772	0.9085353623934271	True
X	42900000	42950000	1.0779565670604772	1.1674017994545394	True
X	42950000	43000000	1.0779565670604772	0.9842554223055229	True
X	43000000	43050000	1.0779565670604772	1.042319475745684	True
X	43050000	43100000	1.0779565670604772	0.9955133224071221	True
X	43100000	43150000	1.0779565670604772	1.044837220115995	True
X	43150000	43200000	1.0779565670604772	1.0038503207218805	True
X	43200000	43250000	1.0779565670604772	1.125235611887448	True
X	43250000	43300000	1.0779565670604772	1.0109318688331814	True
X	43300000	43350000	1.0779565670604772	1.041568323294547	True
X	43350000	43400000	1.0779565670604772	1.0954425942935266	True
X	43400000	43450000	1.0779565670604772	1.1458154104463494	True
X	43450000	43500000	1.0779565670604772	1.001313900124818	True
X	43500000	43550000	1.0779565670604772	0.9925994011198	True
X	43550000	43600000	1.0779565670604772	1.0013745233106923	True
X	43600000	43650000	1.0779565670604772	1.066257401176086	True
X	43650000	43700000	1.0779565670604772	1.0071769556913333	True
X	43700000	43750000	1.0779565670604772	1.0527208246579622	True
X	43750000	43800000	1.0779565670604772	1.0451094873782387	True
X	43800000	43850000	1.0779565670604772	1.1957596515186828	True
X	43850000	43900000	1.0779565670604772	1.12350676473217	True
X	43900000	43950000	1.0779565670604772	1.0477996809825993	True
X	43950000	44000000	1.0779565670604772	1.0632031396132824	True
X	44000000	44050000	1.0779565670604772	1.0423691060175424	True
X	44050000	44100000	1.0779565670604772	1.1469127434741695	True
X	44100000	44150000	1.0779565670604772	0.9817279956554508	True
X	44150000	44200000	1.0779565670604772	1.0008758291221025	True
X	44200000	44250000	1.0779565670604772	1.1241559594980297	True
X	44250000	44300000	1.0779565670604772	1.218453414908299	True
X	44300000	44350000	1.0779565670604772	0.971232163064515	True
X	44350000	44400000	1.3095754849847936	1.0387317791081994	True
X	44400000	44450000	1.3095754849847936	0.9759440625760281	True
X	44450000	44500000	1.3095754849847936	1.017399536622436	True
X	44500000	44550000	1.3095754849847936	0.9960420152221071	True
X	44550000	44600000	1.3095754849847936	0.9639745484400608	True
X	44600000	44650000	1.3095754849847936	1.0086094303474047	True
X	44650000	44700000	1.3095754849847936	0.9452880406669695	True
X	44700000	44750000	1.3095754849847936	0.9389960717285261	True
X	44750000	44800000	1.3095754849847936	0.8702599501370869	True
X	44800000	44850000	1.3095754849847936	0.9097311913625045	True
X	44850000	44900000	1.3095754849847936	0.855788906222323	True
X	44900000	44950000	1.3095754849847936	0.7935178039782177	True
X	44950000	45000000	1.3095754849847936	0.9275823773230213	True
X	45000000	45050000	1.3095754849847936	0.9017483124653549	True
X	45050000	45100000	1.3095754849847936	0.9874277800122956	True
X	45100000	45150000	1.3095754849847936	0.9519412221437284	True
X	45150000	45200000	1.3095754849847936	1.1217965489673192	True
X	45200000	45250000	1.3095754849847936	0.9964126031251218	True
X	45250000	45300000	1.3095754849847936	0.975749926803236	True
X	45300000	45350000	1.3095754849847936	1.1056893315422653	True
X	45350000	45400000	1.3095754849847936	1.1657016762914139	True
X	45400000	45450000	1.3095754849847936	0.9846322919779201	True
X	45450000	45500000	1.3095754849847936	0.856861113937105	True
X	45500000	45550000	1.3095754849847936	0.83966870024212	True
X	45550000	45600000	1.3095754849847936	0.9828765689256993	True
X	45600000	45650000	1.3095754849847936	0.8909186972213609	True
X	45650000	45700000	1.3095754849847936	0.923419441281712	True
X	45700000	45750000	1.3095754849847936	1.0194069951731564	True
X	45750000	45800000	1.3095754849847936	0.8827675558648564	True
X	45800000	45850000	1.3095754849847936	0.9738824791415963	True
X	45850000	45900000	1.3095754849847936	0.8098228266193008	True
X	45900000	45950000	1.3095754849847936	1.0140270541791871	True
X	45950000	46000000	1.3095754849847936	0.954350476431437	True
X	46000000	46050000	1.3095754849847936	1.0261836853657085	True
X	46050000	46100000	1.3095754849847936	1.068075799833103	True
X	46100000	46150000	1.3095754849847936	1.062201390677814	True
X	46150000	46200000	1.3095754849847936	1.008870738240191	True
X	46200000	46250000	1.3095754849847936	1.0000797229795209	True
X	46250000	46300000	1.3095754849847936	0.9140341466457065	True
X	46300000	46350000	1.3095754849847936	0.9052130370513348	True
X	46350000	46400000	1.3095754849847936	0.8707983578745097	True
X	46400000	46450000	1.3095754849847936	1.0607578120582917	True
X	46450000	46500000	1.3095754849847936	0.8621118075910812	True
X	46500000	46550000	1.3095754849847936	0.9658458593793704	True
X	46550000	46600000	1.3095754849847936	1.048045745144773	True
X	46600000	46650000	1.3095754849847936	0.9471253698297571	True
X	46650000	46700000	1.3095754849847936	1.0319600408374106	True
X	46700000	46750000	1.3095754849847936	0.9603843752572491	True
X	46750000	46800000	1.3095754849847936	0.9275214914696193	True
X	46800000	46850000	1.3095754849847936	0.9346031378011633	True
X	46850000	46900000	1.3095754849847936	1.0036121640809774	True
X	46900000	46950000	1.3095754849847936	0.9233126914949582	True
X	46950000	47000000	1.3095754849847936	0.9709308770365328	True
X	47000000	47050000	1.3095754849847936	0.7983682352746665	True
X	47050000	47100000	1.3095754849847936	0.8601415185654123	True
X	47100000	47150000	1.3095754849847936	0.824022502230433	True
X	47150000	47200000	1.3095754849847936	0.9251755117958071	True
X	47200000	47250000	1.3095754849847936	0.9858563866321658	True
X	47250000	47300000	1.3095754849847936	0.9104110502647642	True
X	47300000	47350000	1.3095754849847936	0.9937324324853568	True
X	47350000	47400000	1.3095754849847936	1.0716566702308985	True
X	47400000	47450000	1.3095754849847936	1.0080425281651446	True
X	47450000	47500000	1.3095754849847936	0.7355866993475049	True
X	47500000	47550000	1.3095754849847936	0.975653383604963	True
X	47550000	47600000	1.3095754849847936	0.8634951696548572	True
X	47600000	47650000	1.3095754849847936	0.9948145912720331	True
X	47650000	47700000	1.3095754849847936	0.9402911732633265	True
X	47700000	47750000	1.3095754849847936	0.9265960749481281	True
X	47750000	47800000	1.3095754849847936	0.7610411322654174	True
X	47800000	47850000	1.3095754849847936	0.9340953054450246	True
X	47850000	47900000	1.3095754849847936	0.9361243459548668	True
X	47900000	47950000	4.262202966444247	0.641964882434724	True
X	47950000	48000000	4.262202966444247	0.5	True
X	48000000	48050000	4.262202966444247	0.6595196013491198	True
X	48050000	48100000	4.262202966444247	0.6944457882198071	True
X	48100000	48150000	4.262202966444247	0.7001672836588296	True
X	48150000	48200000	4.262202966444247	0.6121733171662931	True
X	48200000	48250000	4.262202966444247	0.5	True
X	48250000	48300000	4.262202966444247	0.5	True
X	48300000	48350000	4.262202966444247	0.6766201043454458	True
X	48350000	48400000	4.262202966444247	0.7206533090364639	True
X	48400000	48450000	4.262202966444247	0.650624391170441	True
X	48450000	48500000	4.262202966444247	0.7928472338589283	True
X	48500000	48550000	4.262202966444247	0.6762925818920243	True
X	48550000	48600000	4.262202966444247	0.8130531784384438	True
X	48600000	48650000	4.262202966444247	0.6783850540479495	True
X	48650000	48700000	4.262202966444247	0.6755444880613903	True
X	48700000	48750000	4.262202966444247	0.6723107845626749	True
X	48750000	48800000	4.262202966444247	0.7127115358032906	True
X	48800000	48850000	4.262202966444247	0.6762538498739786	True
X	48850000	48900000	4.262202966444247	0.5992203533379016	True
X	48900000	48950000	4.262202966444247	0.6203486211083377	True
X	48950000	49000000	4.262202966444247	0.7247575612837707	True
X	49000000	49050000	4.262202966444247	0.6851393730748329	True
X	49050000	49100000	4.262202966444247	0.5391854628640012	True
X	49100000	49150000	4.262202966444247	0.592448507323968	True
X	49150000	49200000	4.262202966444247	0.5	True
X	49200000	49250000	4.262202966444247	0.5	True
X	49250000	49300000	4.262202966444247	1.0	False
X	49300000	49350000	4.262202966444247	0.5	True
X	49350000	49400000	4.262202966444247	0.5	True
X	49400000	49450000	1.9035588932352416	1.158379429509468	True
X	49450000	49500000	1.9035588932352416	1.106824213896237	True
X	49500000	49550000	1.9035588932352416	1.262818410170529	True
X	49550000	49600000	1.9035588932352416	1.2360348708127116	True
X	49600000	49650000	1.9035588932352416	1.2492464211465735	True
X	49650000	49700000	1.9035588932352416	1.4022420420814767	True
X	49700000	49750000	1.9035588932352416	0.8958759482130166	True
X	49750000	49800000	1.9035588932352416	0.8740992355208792	True
X	49800000	49850000	1.9035588932352416	0.940284203548669	True
X	49850000	49900000	1.9035588932352416	1.2878571047566911	True
X	49900000	49950000	1.9035588932352416	1.071188009073567	True
X	49950000	50000000	1.9035588932352416	0.6028249233235141	True
X	50000000	50050000	1.9035588932352416	0.6172561357537528	True
X	50050000	50100000	1.9035588932352416	1.0170195964269821	True
X	50100000	50150000	1.9035588932352416	0.993921917445369	True
X	50150000	50200000	1.9035588932352416	1.0341338001327054	True
X	50200000	50250000	1.9035588932352416	0.9187168639119322	True
X	50250000	50300000	1.048261792502106	1.536323858264544	True
X	50300000	50350000	1.048261792502106	0.9986597987067222	True
X	50350000	50400000	1.048261792502106	0.9045917008491178	True
X	50400000	50450000	1.048261792502106	1.1592066919107815	True
X	50450000	50500000	1.048261792502106	0.8960496162159912	True
X	50500000	50550000	1.048261792502106	1.0258592307833845	True
X	50550000	50600000	1.048261792502106	1.0697869004886091	True
X	50600000	50650000	1.048261792502106	1.1606267237344716	True
X	50650000	50700000	1.048261792502106	1.24362597089302	True
X	50700000	50750000	1.048261792502106	0.923962644961247	True
X	50750000	50800000	1.048261792502106	0.8963088628184109	True
X	50800000	50850000	1.048261792502106	1.1112276517396737	True
X	50850000	50900000	1.048261792502106	0.9750289678227573	True
X	50900000	50950000	1.048261792502106	0.9326047369167717	True
X	50950000	51000000	1.048261792502106	0.9618054278646526	True
X	51000000	51050000	1.048261792502106	0.8837407741549567	True
X	51050000	51100000	1.048261792502106	0.9523471903285965	True
X	51100000	51150000	1.048261792502106	0.9852389513785872	True
X	51150000	51200000	1.048261792502106	1.0412422122032507	True
X	51200000	51250000	1.048261792502106	0.9757186900826719	True
X	51250000	51300000	1.048261792502106	1.0326101912126686	True
X	51300000	51350000	1.048261792502106	0.9887462929789755	True
X	51350000	51400000	1.048261792502106	1.1091269214242863	True
X	51400000	51450000	1.048261792502106	0.5	True
X	51450000	51500000	1.048261792502106	0.6776747677183418	True
X	51500000	51550000	1.048261792502106	1.0742290031610935	True
X	51550000	51600000	1.048261792502106	0.967105008886673	True
X	51600000	51650000	1.048261792502106	1.0964758726656136	True
X	51650000	51700000	1.048261792502106	1.2922629921209943	True
X	51700000	51750000	0.1020465458233828	0.5	True
X	51750000	51800000	0.1020465458233828	0.5	True
X	51800000	51850000	0.1020465458233828	0.5	True
X	51850000	51900000	0.1020465458233828	0.5	True
X	51900000	51950000	0.1020465458233828	0.5	True
X	51950000	52000000	0.1020465458233828	1.983488442406974	True
X	52000000	52050000	0.1020465458233828	1.983488442406974	True
X	52050000	52100000	0.1020465458233828	1.983488442406974	True
X	52100000	52150000	0.1020465458233828	1.5958777282208148	True
X	52150000	52200000	0.1020465458233828	1.0	False
X	52200000	52250000	0.1020465458233828	0.5	True
X	52250000	52300000	0.1020465458233828	0.5	True
X	52300000	52350000	0.1020465458233828	1.0	False
X	52350000	52400000	0.1020465458233828	0.5	True
X	52400000	52450000	0.1020465458233828	1.0	False
X	52450000	52500000	0.1020465458233828	1.0	False
X	52500000	52550000	1.442028178315068	0.5	True
X	52550000	52600000	1.442028178315068	0.8973428616917808	True
X	52600000	52650000	1.442028178315068	1.351794817321229	True
X	52650000	52700000	1.442028178315068	1.378495221114749	True
X	52700000	52750000	1.442028178315068	0.5	True
X	52750000	52800000	1.442028178315068	0.5	True
X	52800000	52850000	1.442028178315068	0.5	True
X	52850000	52900000	1.442028178315068	0.713361441305677	True
X	52900000	52950000	1.442028178315068	0.5	True
X	52950000	53000000	1.442028178315068	0.5	True
X	53000000	53050000	1.442028178315068	0.822787810771676	True
X	53050000	53100000	1.442028178315068	0.8140054129760866	True
X	53100000	53150000	1.442028178315068	0.9531428296321997	True
X	53150000	53200000	1.442028178315068	0.9089401575988385	True
X	53200000	53250000	1.442028178315068	0.8770347096744364	True
X	53250000	53300000	1.442028178315068	0.9543668929490925	True
X	53300000	53350000	1.442028178315068	0.9003157050775251	True
X	53350000	53400000	1.442028178315068	0.8063655409272774	True
X	53400000	53450000	1.442028178315068	0.8553474641578573	True
X	53450000	53500000	1.442028178315068	0.9238328188032953	True
X	53500000	53550000	1.442028178315068	0.8988974000618393	True
X	53550000	53600000	1.442028178315068	0.8425612986011692	True
X	53600000	53650000	1.442028178315068	0.7568171782815558	True
X	53650000	53700000	1.442028178315068	0.9370738755939196	True
X	53700000	53750000	1.442028178315068	1.2876531429534968	True
X	53750000	53800000	1.442028178315068	0.8427289843078716	True
X	53800000	53850000	1.442028178315068	0.895911513729281	True
X	53850000	53900000	1.442028178315068	0.955401113166849	True
X	53900000	53950000	1.442028178315068	0.9187862909294231	True
X	53950000	54000000	1.442028178315068	0.8832678058012605	True
X	54000000	54050000	1.442028178315068	0.9470849942409412	True
X	54050000	54100000	2.677523451882822	1.0047510082729691	True
X	54100000	54150000	2.677523451882822	0.958228674232021	True
X	54150000	54200000	2.677523451882822	0.8801125218389316	True
X	54200000	54250000	2.677523451882822	1.0969196589682104	True
X	54250000	54300000	2.677523451882822	0.9426479319549947	True
X	54300000	54350000	2.677523451882822	0.9917141941374477	True
X	54350000	54400000	2.677523451882822	0.8878856861562012	True
X	54400000	54450000	2.677523451882822	0.9145360774139819	True
X	54450000	54500000	2.677523451882822	0.9202282888986769	True
X	54500000	54550000	2.677523451882822	0.9518011019048547	True
X	54550000	54600000	2.677523451882822	0.880227893464363	True
X	54600000	54650000	2.677523451882822	0.874554688928977	True
X	54650000	54700000	2.677523451882822	0.9212364666375991	True
X	54700000	54750000	2.677523451882822	1.0146285888378659	True
X	54750000	54800000	2.677523451882822	0.7777479719031876	True
X	54800000	54850000	2.677523451882822	0.9237402290587866	True
X	54850000	54900000	2.677523451882822	0.8111706499606949	True
X	54900000	54950000	2.677523451882822	0.871527801239267	True
X	54950000	55000000	2.677523451882822	0.7542610927376882	True
X	55000000	55050000	2.677523451882822	0.8491470391330186	True
X	55050000	55100000	1.1677238368734866	1.0272245801529793	True
X	55100000	55150000	1.1677238368734866	1.035394782655953	True
X	55150000	55200000	1.1677238368734866	1.1171648795142863	True
X	55200000	55250000	1.1677238368734866	1.0174767577206751	True
X	55250000	55300000	1.1677238368734866	0.8916741963707485	True
X	55300000	55350000	1.1677238368734866	1.0134968147341867	True
X	55350000	55400000	1.1677238368734866	1.0023442475499045	True
X	55400000	55450000	1.1677238368734866	1.0026557426200615	True
X	55450000	55500000	1.1677238368734866	0.5731905197035465	True
X	55500000	55550000	1.1677238368734866	0.5	True
X	55550000	55600000	1.1677238368734866	0.8609741770792592	True
X	55600000	55650000	1.1677238368734866	0.6090869572956752	True
X	55650000	55700000	0.0120819609135885	1.0	False
X	55700000	55750000	0.0120819609135885	1.0	False
X	55750000	55800000	0.0120819609135885	1.0	False
X	55800000	55850000	0.0120819609135885	1.0	False
X	55850000	55900000	0.0120819609135885	1.0	False
X	55900000	55950000	0.0120819609135885	1.0	False
X	55950000	56000000	0.0120819609135885	1.0	False
X	56000000	56050000	0.0120819609135885	1.0	False
X	56050000	56100000	0.0120819609135885	1.0	False
X	56100000	56150000	0.0120819609135885	1.0	False
X	56150000	56200000	0.0120819609135885	1.0	False
X	56200000	56250000	0.0120819609135885	1.0	False
X	56250000	56300000	0.0120819609135885	1.0	False
X	56300000	56350000	0.0120819609135885	1.0	False
X	56350000	56400000	0.0120819609135885	1.0	False
X	56400000	56450000	0.0120819609135885	1.0	False
X	56450000	56500000	0.0120819609135885	1.0	False
X	56500000	56550000	0.0120819609135885	1.0	False
X	56550000	56600000	0.0120819609135885	1.0	False
X	56600000	56650000	0.0120819609135885	1.0	False
X	56650000	56700000	0.0120819609135885	1.0	False
X	56700000	56750000	0.0120819609135885	1.0	False
X	56750000	56800000	0.0120819609135885	1.0	False
X	56800000	56850000	0.0120819609135885	1.0	False
X	56850000	56900000	0.0120819609135885	1.0	False
X	56900000	56950000	0.0120819609135885	1.0	False
X	56950000	57000000	0.0120819609135885	1.0	False
X	57000000	57050000	0.0120819609135885	1.0	False
X	57050000	57100000	0.0120819609135885	1.0	False
X	57100000	57150000	0.0120819609135885	1.0	False
X	57150000	57200000	0.0120819609135885	1.0	False
X	57200000	57250000	0.0120819609135885	1.0	False
X	57250000	57300000	0.0120819609135885	1.0	False
X	57300000	57350000	0.0120819609135885	1.0	False
X	57350000	57400000	0.0120819609135885	1.0	False
X	57400000	57450000	0.0120819609135885	1.0	False
X	57450000	57500000	0.0120819609135885	1.0	False
X	57500000	57550000	0.0120819609135885	1.0	False
X	57550000	57600000	0.0120819609135885	1.0	False
X	57600000	57650000	0.0120819609135885	1.0	False
X	57650000	57700000	0.0120819609135885	1.0	False
X	57700000	57750000	0.0120819609135885	1.0	False
X	57750000	57800000	0.0120819609135885	1.0	False
X	57800000	57850000	0.0120819609135885	1.0	False
X	57850000	57900000	0.0120819609135885	1.0	False
X	57900000	57950000	0.0120819609135885	1.0	False
X	57950000	58000000	0.0120819609135885	1.0	False
X	58000000	58050000	0.0120819609135885	1.0	False
X	58050000	58100000	0.0120819609135885	1.0	False
X	58100000	58150000		1.0	False
X	58150000	58200000		1.0	False
X	58200000	58250000		1.0	False
X	58250000	58300000		1.0	False
X	58300000	58350000		1.0	False
X	58350000	58400000		1.0	False
X	58400000	58450000		1.0	False
X	58450000	58500000		1.0	False
X	58500000	58550000		1.0	False
X	58550000	58600000		1.0	False
X	58600000	58650000		1.0	False
X	58650000	58700000		1.0	False
X	58700000	58750000		1.0	False
X	58750000	58800000		1.0	False
X	58800000	58850000		1.0	False
X	58850000	58900000		1.0	False
X	58900000	58950000		1.0	False
X	58950000	59000000		1.0	False
X	59000000	59050000		1.0	False
X	59050000	59100000		1.0	False
X	59100000	59150000		1.0	False
X	59150000	59200000		1.0	False
X	59200000	59250000		1.0	False
X	59250000	59300000		1.0	False
X	59300000	59350000		1.0	False
X	59350000	59400000		1.0	False
X	59400000	59450000		1.0	False
X	59450000	59500000		1.0	False
X	59500000	59550000		1.0	False
X	59550000	59600000		1.0	False
X	59600000	59650000		1.0	False
X	59650000	59700000		1.0	False
X	59700000	59750000		1.0	False
X	59750000	59800000		1.0	False
X	59800000	59850000		1.0	False
X	59850000	59900000		1.0	False
X	59900000	59950000		1.0	False
X	59950000	60000000		1.0	False
X	60000000	60050000		1.0	False
X	60050000	60100000		1.0	False
X	60100000	60150000		1.0	False
X	60150000	60200000		1.0	False
X	60200000	60250000		1.0	False
X	60250000	60300000		1.0	False
X	60300000	60350000		1.0	False
X	60350000	60400000		1.0	False
X	60400000	60450000		1.0	False
X	60450000	60500000		1.0	False
X	60500000	60550000		1.0	False
X	60550000	60600000		1.0	False
X	60600000	60650000		1.0	False
X	60650000	60700000		1.0	False
X	60700000	60750000		1.0	False
X	60750000	60800000		1.0	False
X	60800000	60850000		1.0	False
X	60850000	60900000		1.0	False
X	60900000	60950000		1.0	False
X	60950000	61000000		1.0	False
X	61000000	61050000		1.0	False
X	61050000	61100000		1.0	False
X	61100000	61150000		1.0	False
X	61150000	61200000		1.0	False
X	61200000	61250000		1.0	False
X	61250000	61300000		1.0	False
X	61300000	61350000		1.0	False
X	61350000	61400000		1.0	False
X	61400000	61450000		1.0	False
X	61450000	61500000		1.0	False
X	61500000	61550000		1.0	False
X	61550000	61600000		1.0	False
X	61600000	61650000		1.0	False
X	61650000	61700000		1.0	False
X	61700000	61750000		1.0	False
X	61750000	61800000		1.0	False
X	61800000	61850000		1.0	False
X	61850000	61900000		1.0	False
X	61900000	61950000		1.0	False
X	61950000	62000000		1.0	False
X	62000000	62050000		1.0	False
X	62050000	62100000		1.0	False
X	62100000	62150000		1.0	False
X	62150000	62200000		1.0	False
X	62200000	62250000		1.0	False
X	62250000	62300000		1.0	False
X	62300000	62350000		1.0	False
X	62350000	62400000		1.0	False
X	62400000	62450000		1.0	False
X	62450000	62500000		1.0	False
X	62500000	62550000		1.0	False
X	62550000	62600000		1.0	False
X	62600000	62650000		1.0	False
X	62650000	62700000		1.0	False
X	62700000	62750000		1.0	False
X	62750000	62800000		1.0	False
X	62800000	62850000		1.0	False
X	62850000	62900000		1.0	False
X	62900000	62950000		1.0	False
X	62950000	63000000		1.0	False
X	63000000	63050000		1.0	False
X	63050000	63100000		1.0	False
X	63100000	63150000		1.0	False
X	63150000	63200000		1.0	False
X	63200000	63250000		1.0	False
X	63250000	63300000		1.0	False
X	63300000	63350000		1.0	False
X	63350000	63400000		1.0	False
X	63400000	63450000		1.0	False
X	63450000	63500000		1.0	False
X	63500000	63550000		1.0	False
X	63550000	63600000		1.0	False
X	63600000	63650000		1.0	False
X	63650000	63700000		1.0	False
X	63700000	63750000		1.0	False
X	63750000	63800000		1.0	False
X	63800000	63850000	1.1537244503078985	0.6665309500408559	True
X	63850000	63900000	1.1537244503078985	0.618925660824974	True
X	63900000	63950000	1.1537244503078985	0.6852616496942449	True
X	63950000	64000000	1.1537244503078985	0.7280599595665398	True
X	64000000	64050000	1.1537244503078985	0.7044035207906391	True
X	64050000	64100000	1.1537244503078985	0.6863882957398575	True
X	64100000	64150000	1.1537244503078985	0.8003299005068539	True
X	64150000	64200000	1.1537244503078985	0.7216894425558673	True
X	64200000	64250000	1.1537244503078985	0.7121781111562254	True
X	64250000	64300000	1.1537244503078985	0.7978388002605626	True
X	64300000	64350000	1.1537244503078985	0.713917105744129	True
X	64350000	64400000	1.1537244503078985	0.6749075452422694	True
X	64400000	64450000	1.1537244503078985	0.7488281864891303	True
X	64450000	64500000	1.1537244503078985	0.7991349316954722	True
X	64500000	64550000	1.1537244503078985	0.794668288765703	True
X	64550000	64600000	1.1537244503078985	0.8509906613602908	True
X	64600000	64650000	1.1537244503078985	0.8800067989970758	True
X	64650000	64700000	1.1537244503078985	0.8501085220952423	True
X	64700000	64750000	1.1537244503078985	0.9656741106445889	True
X	64750000	64800000	1.1537244503078985	0.9752574415538854	True
X	64800000	64850000	1.1537244503078985	1.021279291628378	True
X	64850000	64900000	1.1537244503078985	0.947797642951623	True
X	64900000	64950000	1.1537244503078985	1.0483992384234224	True
X	64950000	65000000	1.1537244503078985	1.041740106994854	True
X	65000000	65050000	1.1537244503078985	0.8640190280199335	True
X	65050000	65100000	1.1537244503078985	0.9461225167621826	True
X	65100000	65150000	1.1537244503078985	0.8407609535348171	True
X	65150000	65200000	1.1537244503078985	0.8786651679910317	True
X	65200000	65250000	1.1537244503078985	0.9551734264591879	True
X	65250000	65300000	1.1537244503078985	0.781733302826714	True
X	65300000	65350000	1.1537244503078985	0.9362795250112621	True
X	65350000	65400000	1.1537244503078985	0.8728937501304922	True
X	65400000	65450000	1.1537244503078985	0.8298217135477064	True
X	65450000	65500000	1.1537244503078985	0.8548220230810077	True
X	65500000	65550000	1.1537244503078985	0.7922996020753419	True
X	65550000	65600000	1.1537244503078985	0.8620560652143343	True
X	65600000	65650000	1.1537244503078985	0.8411090597845786	True
X	65650000	65700000	1.1537244503078985	0.6890647916998608	True
X	65700000	65750000	1.1537244503078985	0.8414882565811471	True
X	65750000	65800000	1.1537244503078985	0.7243752702670572	True
