chr	pos_start	pos_end	comp_name	comp_rank	continous_rank
chrX	15670001	15680000	A.1.2.1.2.1.1.1	0.875	0.912790697674419
chrX	15680001	15690000	A.1.2.1.2.1.1.1	0.875	0.912790697674419
chrX	15690001	15700000	A.1.2.1.2.1.1.1	0.875	0.912790697674419
chrX	15700001	15710000	A.1.2.1.2.1.1.1	0.875	0.912790697674419
chrX	15710001	15720000	A.1.2.1.2.1.1.1	0.875	0.912790697674419
chrX	15720001	15730000	A.1.2.1.2.1.1.1	0.875	0.912790697674419
chrX	15730001	15740000	A.1.2.1.2.1.1.1	0.875	0.912790697674419
chrX	15740001	15750000	A.1.2.1.2.1.1.1	0.875	0.912790697674419
chrX	15750001	15760000	A.1.2.1.2.1.1.1	0.875	0.912790697674419
chrX	15760001	15770000	A.1.2.1.2.1.1.1	0.875	0.912790697674419
chrX	15770001	15780000	A.1.2.1.2.1.1.1	0.875	0.912790697674419
chrX	15780001	15790000	A.1.2.1.2.1.1.1	0.875	0.912790697674419
chrX	15790001	15800000	A.1.2.1.2.1.1.1	0.875	0.912790697674419
chrX	15800001	15810000	A.1.2.1.2.1.1.1	0.875	0.912790697674419
chrX	15810001	15820000	A.1.2.1.2.1.1.1	0.875	0.912790697674419
chrX	15820001	15830000	A.1.2.1.2.1.1.1	0.875	0.912790697674419
chrX	15830001	15840000	A.1.2.1.2.1.1.1	0.875	0.912790697674419
chrX	15840001	15850000	A.1.2.1.2.1.1.1	0.875	0.912790697674419
chrX	15850001	15860000	A.1.2.1.2.1.1.1	0.875	0.912790697674419
chrX	15860001	15870000	A.1.2.1.2.1.1.1	0.875	0.912790697674419
chrX	15870001	15880000	A.1.2.1.2.1.1.1	0.875	0.912790697674419
chrX	15880001	15890000	A.1.2.1.2.1.1.1	0.875	0.912790697674419
chrX	15890001	15900000	A.1.2.1.2.1.1.1	0.875	0.912790697674419
chrX	15900001	15910000	A.1.2.1.2.1.1.1	0.875	0.912790697674419
chrX	15910001	15920000	A.1.2.1.2.1.1.1	0.875	0.912790697674419
chrX	15920001	15930000	A.1.2.1.2.1.1.1	0.875	0.912790697674419
chrX	15930001	15940000	A.1.2.1.2.1.1.1	0.875	0.912790697674419
chrX	15940001	15950000	A.1.2.1.2.1.1.1	0.875	0.912790697674419
chrX	15950001	15960000	A.1.2.1.2.1.1.1	0.875	0.912790697674419
chrX	15960001	15970000	A.1.2.1.2.1.1.1	0.875	0.912790697674419
chrX	15970001	15980000	A.1.2.1.2.1.1.1	0.875	0.912790697674419
chrX	15980001	15990000	A.1.2.1.2.1.1.1	0.875	0.912790697674419
chrX	15990001	1.6e+07	A.1.2.1.2.1.1.1	0.875	0.912790697674419
chrX	16000001	16010000	A.1.2.1.1.1.1.2.1	0.875	0.947674418604651
chrX	16010001	16020000	A.1.2.1.1.1.1.2.1	0.875	0.947674418604651
chrX	16020001	16030000	A.1.2.1.1.1.1.2.1	0.875	0.947674418604651
chrX	16030001	16040000	A.1.2.1.1.1.1.2.1	0.875	0.947674418604651
chrX	16040001	16050000	A.1.2.1.1.1.1.2.1	0.875	0.947674418604651
chrX	16050001	16060000	A.1.2.1.1.1.1.2.1	0.875	0.947674418604651
chrX	16060001	16070000	A.1.2.1.1.1.1.2.1	0.875	0.947674418604651
chrX	16070001	16080000	A.1.2.1.1.1.1.2.1	0.875	0.947674418604651
chrX	16080001	16090000	A.1.2.1.1.1.1.2.1	0.875	0.947674418604651
chrX	16090001	16100000	A.1.2.1.1.1.1.2.1	0.875	0.947674418604651
chrX	16100001	16110000	A.1.2.1.1.1.1.2.1	0.875	0.947674418604651
chrX	16110001	16120000	A.1.2.1.1.1.1.2.1	0.875	0.947674418604651
chrX	16120001	16130000	A.1.2.1.1.1.1.2.1	0.875	0.947674418604651
chrX	16130001	16140000	A.1.2.1.1.1.1.2.1	0.875	0.947674418604651
chrX	16140001	16150000	A.1.2.1.1.1.1.2.1	0.875	0.947674418604651
chrX	16150001	16160000	A.1.2.1.1.1.1.2.1	0.875	0.947674418604651
chrX	16160001	16170000	A.1.2.1.1.1.1.2.1	0.875	0.947674418604651
chrX	16170001	16180000	A.1.2.1.1.1.1.2.1	0.875	0.947674418604651
chrX	16180001	16190000	A.1.2.1.1.1.1.2.1	0.875	0.947674418604651
chrX	16190001	16200000	A.1.2.1.1.1.1.2.1	0.875	0.947674418604651
chrX	16200001	16210000	A.1.2.1.1.1.1.2.1	0.875	0.947674418604651
chrX	16210001	16220000	A.1.2.1.1.1.1.2.1	0.875	0.947674418604651
chrX	16220001	16230000	A.1.2.1.1.1.1.2.1	0.875	0.947674418604651
chrX	16230001	16240000	A.1.2.1.1.1.1.2.1	0.875	0.947674418604651
chrX	16240001	16250000	A.1.2.1.1.1.1.2.1	0.875	0.947674418604651
chrX	16250001	16260000	A.1.2.1.1.1.1.2.1	0.875	0.947674418604651
chrX	16260001	16270000	A.1.2.1.1.1.1.2.1	0.875	0.947674418604651
chrX	16270001	16280000	A.1.2.1.1.1.1.2.1	0.875	0.947674418604651
chrX	16280001	16290000	A.1.2.1.1.1.1.2.1	0.875	0.947674418604651
chrX	16290001	16300000	A.1.2.1.1.1.1.2.1	0.875	0.947674418604651
chrX	16300001	16310000	A.1.2.1.1.1.1.2.1	0.875	0.947674418604651
chrX	16310001	16320000	A.1.2.1.1.1.1.2.1	0.875	0.947674418604651
chrX	16320001	16330000	A.1.2.1.1.1.1.2.1	0.875	0.947674418604651
chrX	16330001	16340000	A.1.2.1.1.1.1.2.1	0.875	0.947674418604651
chrX	16340001	16350000	A.1.2.1.1.1.1.2.1	0.875	0.947674418604651
chrX	16350001	16360000	A.1.2.1.1.1.1.2.1	0.875	0.947674418604651
chrX	16360001	16370000	A.1.2.1.1.1.1.2.1	0.875	0.947674418604651
chrX	16370001	16380000	A.1.2.1.1.1.1.2.1	0.875	0.947674418604651
chrX	16380001	16390000	A.1.2.1.1.1.1.2.1	0.875	0.947674418604651
chrX	16390001	16400000	A.1.2.1.1.1.1.2.1	0.875	0.947674418604651
chrX	16400001	16410000	A.1.2.1.1.1.1.2.1	0.875	0.947674418604651
chrX	16410001	16420000	A.1.2.1.1.1.1.2.1	0.875	0.947674418604651
chrX	16420001	16430000	A.1.2.1.1.1.1.2.1	0.875	0.947674418604651
chrX	16430001	16440000	A.1.2.1.1.1.1.2.1	0.875	0.947674418604651
chrX	16440001	16450000	A.1.2.1.1.1.1.2.1	0.875	0.947674418604651
chrX	16450001	16460000	A.1.2.1.1.1.1.2.1	0.875	0.947674418604651
chrX	16460001	16470000	A.1.2.1.1.1.1.2.1	0.875	0.947674418604651
chrX	16470001	16480000	A.1.2.1.1.1.1.2.1	0.875	0.947674418604651
chrX	16480001	16490000	A.1.2.1.1.1.1.2.1	0.875	0.947674418604651
chrX	16490001	16500000	A.1.2.1.1.1.1.2.1	0.875	0.947674418604651
chrX	16500001	16510000	A.1.2.1.1.1.1.2.1	0.875	0.947674418604651
chrX	16510001	16520000	A.1.2.1.1.1.1.2.1	0.875	0.947674418604651
chrX	16520001	16530000	A.1.2.1.1.1.1.2.1	0.875	0.947674418604651
chrX	16530001	16540000	A.1.2.1.1.1.1.2.1	0.875	0.947674418604651
chrX	16540001	16550000	A.1.2.1.1.1.1.2.1	0.875	0.947674418604651
chrX	16550001	16560000	A.1.1.1.2.1	1	0.988372093023256
chrX	16560001	16570000	A.1.1.1.2.1	1	0.988372093023256
chrX	16570001	16580000	A.1.1.1.2.1	1	0.988372093023256
chrX	16580001	16590000	A.1.1.1.2.1	1	0.988372093023256
chrX	16590001	16600000	A.1.1.1.2.1	1	0.988372093023256
chrX	16600001	16610000	A.1.1.1.2.1	1	0.988372093023256
chrX	16610001	16620000	A.1.1.1.2.1	1	0.988372093023256
chrX	16620001	16630000	A.1.1.1.2.1	1	0.988372093023256
chrX	16630001	16640000	A.1.1.1.2.1	1	0.988372093023256
chrX	16640001	16650000	A.1.1.1.2.1	1	0.988372093023256
chrX	16650001	16660000	A.1.1.1.2.1	1	0.988372093023256
chrX	16660001	16670000	A.1.1.1.2.1	1	0.988372093023256
chrX	16670001	16680000	A.1.1.1.2.1	1	0.988372093023256
chrX	16680001	16690000	A.1.1.1.2.1	1	0.988372093023256
chrX	16690001	16700000	A.1.1.1.2.1	1	0.988372093023256
chrX	16700001	16710000	A.1.1.1.2.1	1	0.988372093023256
chrX	16710001	16720000	A.1.1.1.2.1	1	0.988372093023256
chrX	16720001	16730000	A.1.1.1.2.1	1	0.988372093023256
chrX	16730001	16740000	A.1.1.1.2.1	1	0.988372093023256
chrX	16740001	16750000	A.1.1.1.2.1	1	0.988372093023256
chrX	16750001	16760000	A.1.1.1.2.1	1	0.988372093023256
chrX	16760001	16770000	A.1.1.1.2.1	1	0.988372093023256
chrX	16770001	16780000	A.1.1.1.2.1	1	0.988372093023256
chrX	16780001	16790000	A.1.1.1.2.1	1	0.988372093023256
chrX	16790001	16800000	A.1.1.1.2.1	1	0.988372093023256
chrX	16800001	16810000	A.1.1.1.2.1	1	0.988372093023256
chrX	16810001	16820000	A.1.1.1.2.1	1	0.988372093023256
chrX	16820001	16830000	A.1.1.1.2.1	1	0.988372093023256
chrX	16830001	16840000	A.1.1.1.2.1	1	0.988372093023256
chrX	16840001	16850000	A.1.1.1.2.1	1	0.988372093023256
chrX	16850001	16860000	A.1.1.1.2.1	1	0.988372093023256
chrX	16860001	16870000	A.1.1.1.2.1	1	0.988372093023256
chrX	16870001	16880000	A.1.1.1.2.1	1	0.988372093023256
chrX	16880001	16890000	A.1.1.1.2.1	1	0.988372093023256
chrX	16890001	16900000	A.1.1.1.2.1	1	0.988372093023256
chrX	16900001	16910000	A.1.1.1.2.1	1	0.988372093023256
chrX	16910001	16920000	A.1.1.1.2.1	1	0.988372093023256
chrX	16920001	16930000	A.1.1.1.2.1	1	0.988372093023256
chrX	16930001	16940000	A.1.1.1.2.1	1	0.988372093023256
chrX	16940001	16950000	A.1.1.1.2.1	1	0.988372093023256
chrX	16950001	16960000	A.1.1.1.2.1	1	0.988372093023256
chrX	16960001	16970000	A.1.1.1.2.1	1	0.988372093023256
chrX	16970001	16980000	A.1.1.1.2.1	1	0.988372093023256
chrX	16980001	16990000	A.1.1.1.2.1	1	0.988372093023256
chrX	16990001	1.7e+07	A.1.1.1.2.1	1	0.988372093023256
chrX	17000001	17010000	A.1.1.1.2.1	1	0.988372093023256
chrX	17010001	17020000	A.1.1.1.2.1	1	0.988372093023256
chrX	17020001	17030000	A.1.1.1.2.1	1	0.988372093023256
chrX	17030001	17040000	A.1.1.1.2.1	1	0.988372093023256
chrX	17040001	17050000	A.1.1.1.2.1	1	0.988372093023256
chrX	17050001	17060000	A.1.1.1.2.1	1	0.988372093023256
chrX	17060001	17070000	A.1.1.1.2.1	1	0.988372093023256
chrX	17070001	17080000	A.1.1.1.2.1	1	0.988372093023256
chrX	17080001	17090000	A.1.1.1.2.1	1	0.988372093023256
chrX	17090001	17100000	A.1.1.1.2.1	1	0.988372093023256
chrX	17100001	17110000	A.1.1.1.2.1	1	0.988372093023256
chrX	17110001	17120000	A.1.1.1.2.1	1	0.988372093023256
chrX	17120001	17130000	A.1.1.1.2.1	1	0.988372093023256
chrX	17130001	17140000	A.1.1.1.2.1	1	0.988372093023256
chrX	17140001	17150000	A.1.1.1.2.1	1	0.988372093023256
chrX	17150001	17160000	A.1.1.1.2.1	1	0.988372093023256
chrX	17160001	17170000	A.1.1.1.2.1	1	0.988372093023256
chrX	17170001	17180000	A.1.1.1.2.1	1	0.988372093023256
chrX	17180001	17190000	A.1.1.1.2.1	1	0.988372093023256
chrX	17190001	17200000	A.1.1.1.2.1	1	0.988372093023256
chrX	17200001	17210000	A.2.2.2.2.1.1	0.625	0.598837209302326
chrX	17210001	17220000	A.2.2.2.2.1.1	0.625	0.598837209302326
chrX	17220001	17230000	A.2.2.2.2.1.1	0.625	0.598837209302326
chrX	17230001	17240000	A.2.2.2.2.1.1	0.625	0.598837209302326
chrX	17240001	17250000	A.2.2.2.2.1.1	0.625	0.598837209302326
chrX	17250001	17260000	A.2.2.2.2.1.1	0.625	0.598837209302326
chrX	17260001	17270000	A.2.2.2.2.1.1	0.625	0.598837209302326
chrX	17270001	17280000	A.2.2.2.2.1.1	0.625	0.598837209302326
chrX	17280001	17290000	A.2.2.2.2.1.1	0.625	0.598837209302326
chrX	17290001	17300000	A.2.2.2.2.1.1	0.625	0.598837209302326
chrX	17300001	17310000	A.2.2.2.2.1.1	0.625	0.598837209302326
chrX	17310001	17320000	A.2.2.2.2.1.1	0.625	0.598837209302326
chrX	17320001	17330000	A.2.2.2.2.1.1	0.625	0.598837209302326
chrX	17330001	17340000	A.2.2.2.2.1.1	0.625	0.598837209302326
chrX	17340001	17350000	A.2.2.2.2.1.1	0.625	0.598837209302326
chrX	17350001	17360000	A.2.2.2.2.1.1	0.625	0.598837209302326
chrX	17360001	17370000	A.2.2.2.2.1.1	0.625	0.598837209302326
chrX	17370001	17380000	A.2.2.2.2.1.1	0.625	0.598837209302326
chrX	17380001	17390000	A.2.2.2.2.1.1	0.625	0.598837209302326
chrX	17390001	17400000	A.2.2.2.2.1.1	0.625	0.598837209302326
chrX	17400001	17410000	A.2.2.2.1.2.2.1	0.625	0.61046511627907
chrX	17410001	17420000	A.2.2.2.1.2.2.1	0.625	0.61046511627907
chrX	17420001	17430000	A.2.2.2.1.2.2.1	0.625	0.61046511627907
chrX	17430001	17440000	A.2.2.2.1.2.2.1	0.625	0.61046511627907
chrX	17440001	17450000	A.2.2.2.1.2.2.1	0.625	0.61046511627907
chrX	17450001	17460000	A.2.2.2.1.2.2.1	0.625	0.61046511627907
chrX	17460001	17470000	A.2.2.2.1.2.2.1	0.625	0.61046511627907
chrX	17470001	17480000	A.2.2.2.1.2.2.1	0.625	0.61046511627907
chrX	17480001	17490000	A.2.2.2.1.2.2.1	0.625	0.61046511627907
chrX	17490001	17500000	A.2.2.2.1.2.2.1	0.625	0.61046511627907
chrX	17500001	17510000	A.2.2.2.1.2.2.1	0.625	0.61046511627907
chrX	17510001	17520000	A.2.2.2.1.2.2.1	0.625	0.61046511627907
chrX	17520001	17530000	A.2.2.2.1.2.2.1	0.625	0.61046511627907
chrX	17530001	17540000	A.2.2.2.1.2.2.1	0.625	0.61046511627907
chrX	17540001	17550000	A.2.2.2.1.2.2.1	0.625	0.61046511627907
chrX	17550001	17560000	A.2.2.2.1.2.2.1	0.625	0.61046511627907
chrX	17560001	17570000	A.2.2.2.1.2.2.1	0.625	0.61046511627907
chrX	17570001	17580000	A.2.2.2.1.2.2.1	0.625	0.61046511627907
chrX	17580001	17590000	A.2.2.2.1.2.2.1	0.625	0.61046511627907
chrX	17590001	17600000	A.2.2.2.1.2.2.1	0.625	0.61046511627907
chrX	17600001	17610000	A.1.2.1.2.1.2.2	0.875	0.88953488372093
chrX	17610001	17620000	A.1.2.1.2.1.2.2	0.875	0.88953488372093
chrX	17620001	17630000	A.1.2.1.2.1.2.2	0.875	0.88953488372093
chrX	17630001	17640000	A.1.2.1.2.1.2.2	0.875	0.88953488372093
chrX	17640001	17650000	A.1.2.1.2.1.2.2	0.875	0.88953488372093
chrX	17650001	17660000	A.1.2.1.2.1.2.2	0.875	0.88953488372093
chrX	17660001	17670000	A.1.2.1.2.1.2.2	0.875	0.88953488372093
chrX	17670001	17680000	A.1.2.1.2.1.2.2	0.875	0.88953488372093
chrX	17680001	17690000	A.1.2.1.2.1.2.2	0.875	0.88953488372093
chrX	17690001	17700000	A.1.2.1.2.1.2.2	0.875	0.88953488372093
chrX	17700001	17710000	A.1.2.1.2.1.2.2	0.875	0.88953488372093
chrX	17710001	17720000	A.1.2.1.2.1.2.2	0.875	0.88953488372093
chrX	17720001	17730000	A.1.2.1.2.1.2.2	0.875	0.88953488372093
chrX	17730001	17740000	A.1.2.1.2.1.2.2	0.875	0.88953488372093
chrX	17740001	17750000	A.1.2.1.2.1.2.2	0.875	0.88953488372093
chrX	17750001	17760000	A.1.2.1.2.1.2.2	0.875	0.88953488372093
chrX	17760001	17770000	A.1.2.1.2.1.2.2	0.875	0.88953488372093
chrX	17770001	17780000	A.1.2.1.2.1.2.2	0.875	0.88953488372093
chrX	17780001	17790000	A.1.2.1.2.1.2.2	0.875	0.88953488372093
chrX	17790001	17800000	A.1.2.1.2.1.2.2	0.875	0.88953488372093
chrX	17800001	17810000	A.1.2.1.2.1.2.2	0.875	0.88953488372093
chrX	17810001	17820000	A.1.2.1.2.1.2.2	0.875	0.88953488372093
chrX	17820001	17830000	A.1.2.1.2.1.2.2	0.875	0.88953488372093
chrX	17830001	17840000	A.1.2.1.2.1.2.2	0.875	0.88953488372093
chrX	17840001	17850000	A.1.2.1.2.1.2.2	0.875	0.88953488372093
chrX	17850001	17860000	A.1.2.1.2.1.2.2	0.875	0.88953488372093
chrX	17860001	17870000	A.1.2.1.2.1.2.2	0.875	0.88953488372093
chrX	17870001	17880000	A.1.2.1.2.1.2.2	0.875	0.88953488372093
chrX	17880001	17890000	A.1.2.1.2.1.2.2	0.875	0.88953488372093
chrX	17890001	17900000	A.1.2.1.2.1.2.2	0.875	0.88953488372093
chrX	17900001	17910000	A.1.2.1.2.1.2.2	0.875	0.88953488372093
chrX	17910001	17920000	A.1.2.1.2.1.2.2	0.875	0.88953488372093
chrX	17920001	17930000	A.1.2.1.2.1.2.2	0.875	0.88953488372093
chrX	17930001	17940000	A.1.2.1.2.1.2.2	0.875	0.88953488372093
chrX	17940001	17950000	A.1.2.1.2.1.2.2	0.875	0.88953488372093
chrX	17950001	17960000	A.1.2.1.2.1.2.2	0.875	0.88953488372093
chrX	17960001	17970000	A.1.2.1.2.1.2.2	0.875	0.88953488372093
chrX	17970001	17980000	A.1.2.1.2.1.2.2	0.875	0.88953488372093
chrX	17980001	17990000	A.1.2.1.2.1.2.2	0.875	0.88953488372093
chrX	17990001	1.8e+07	A.1.2.1.2.1.2.2	0.875	0.88953488372093
chrX	18000001	18010000	A.1.2.1.2.1.2.2	0.875	0.88953488372093
chrX	18010001	18020000	A.1.2.1.2.1.2.2	0.875	0.88953488372093
chrX	18020001	18030000	A.1.2.1.2.1.2.2	0.875	0.88953488372093
chrX	18030001	18040000	A.1.2.1.2.1.2.2	0.875	0.88953488372093
chrX	18040001	18050000	A.1.2.1.2.1.2.2	0.875	0.88953488372093
chrX	18050001	18060000	A.1.2.1.2.1.2.2	0.875	0.88953488372093
chrX	18060001	18070000	A.1.2.1.2.1.2.2	0.875	0.88953488372093
chrX	18070001	18080000	A.1.2.1.2.1.2.2	0.875	0.88953488372093
chrX	18080001	18090000	A.1.2.1.2.1.2.2	0.875	0.88953488372093
chrX	18090001	18100000	A.1.2.1.2.1.2.2	0.875	0.88953488372093
chrX	18100001	18110000	A.1.2.2.2.1.1.2	0.875	0.819767441860465
chrX	18110001	18120000	A.1.2.2.2.1.1.2	0.875	0.819767441860465
chrX	18120001	18130000	A.1.2.2.2.1.1.2	0.875	0.819767441860465
chrX	18130001	18140000	A.1.2.2.2.1.1.2	0.875	0.819767441860465
chrX	18140001	18150000	A.1.2.2.2.1.1.2	0.875	0.819767441860465
chrX	18150001	18160000	A.1.2.2.2.1.1.2	0.875	0.819767441860465
chrX	18160001	18170000	A.1.2.2.2.1.1.2	0.875	0.819767441860465
chrX	18170001	18180000	A.1.2.2.2.1.1.2	0.875	0.819767441860465
chrX	18180001	18190000	A.1.2.2.2.1.1.2	0.875	0.819767441860465
chrX	18190001	18200000	A.1.2.2.2.1.1.2	0.875	0.819767441860465
chrX	18200001	18210000	A.1.2.2.2.1.1.2	0.875	0.819767441860465
chrX	18210001	18220000	A.1.2.2.2.1.1.2	0.875	0.819767441860465
chrX	18220001	18230000	A.1.2.2.2.1.1.2	0.875	0.819767441860465
chrX	18230001	18240000	A.1.2.2.2.1.1.2	0.875	0.819767441860465
chrX	18240001	18250000	A.1.2.2.2.1.1.2	0.875	0.819767441860465
chrX	18250001	18260000	A.1.2.2.2.1.1.2	0.875	0.819767441860465
chrX	18260001	18270000	A.1.2.2.2.1.1.2	0.875	0.819767441860465
chrX	18270001	18280000	A.1.2.2.2.1.1.2	0.875	0.819767441860465
chrX	18280001	18290000	A.1.2.2.2.1.1.2	0.875	0.819767441860465
chrX	18290001	18300000	A.1.2.2.2.1.1.2	0.875	0.819767441860465
chrX	18300001	18310000	A.1.2.2.2.1.1.2	0.875	0.819767441860465
chrX	18310001	18320000	A.1.2.2.2.1.1.2	0.875	0.819767441860465
chrX	18320001	18330000	A.1.2.2.2.1.1.2	0.875	0.819767441860465
chrX	18330001	18340000	A.1.2.2.2.1.1.2	0.875	0.819767441860465
chrX	18340001	18350000	A.1.2.2.2.1.1.2	0.875	0.819767441860465
chrX	18350001	18360000	A.1.2.2.2.1.1.2	0.875	0.819767441860465
chrX	18360001	18370000	A.1.2.2.2.1.1.2	0.875	0.819767441860465
chrX	18370001	18380000	A.1.2.2.2.1.1.2	0.875	0.819767441860465
chrX	18380001	18390000	A.1.2.2.2.1.1.2	0.875	0.819767441860465
chrX	18390001	18400000	A.1.2.2.2.1.1.2	0.875	0.819767441860465
chrX	18400001	18410000	A.1.2.2.2.1.1.2	0.875	0.819767441860465
chrX	18410001	18420000	A.1.2.2.2.1.1.2	0.875	0.819767441860465
chrX	18420001	18430000	A.1.2.2.2.1.1.2	0.875	0.819767441860465
chrX	18430001	18440000	A.1.2.2.2.1.1.2	0.875	0.819767441860465
chrX	18440001	18450000	A.1.2.2.2.1.1.2	0.875	0.819767441860465
chrX	18450001	18460000	A.2.1.1.1.2.2.1.2	0.75	0.773255813953488
chrX	18460001	18470000	A.2.1.1.1.2.2.1.2	0.75	0.773255813953488
chrX	18470001	18480000	A.2.1.1.1.2.2.1.2	0.75	0.773255813953488
chrX	18480001	18490000	A.2.1.1.1.2.2.1.2	0.75	0.773255813953488
chrX	18490001	18500000	A.2.1.1.1.2.2.1.2	0.75	0.773255813953488
chrX	18500001	18510000	A.2.1.1.1.2.2.1.2	0.75	0.773255813953488
chrX	18510001	18520000	A.2.1.1.1.2.2.1.2	0.75	0.773255813953488
chrX	18520001	18530000	A.2.1.1.1.2.2.1.2	0.75	0.773255813953488
chrX	18530001	18540000	A.2.1.1.1.2.2.1.2	0.75	0.773255813953488
chrX	18540001	18550000	A.2.1.1.1.2.2.1.2	0.75	0.773255813953488
chrX	18550001	18560000	A.2.1.1.1.2.2.1.2	0.75	0.773255813953488
chrX	18560001	18570000	A.2.1.1.1.2.2.1.2	0.75	0.773255813953488
chrX	18570001	18580000	A.2.1.1.1.2.2.1.2	0.75	0.773255813953488
chrX	18580001	18590000	A.2.1.1.1.2.2.1.2	0.75	0.773255813953488
chrX	18590001	18600000	A.2.1.1.1.2.2.1.2	0.75	0.773255813953488
chrX	18600001	18610000	A.2.1.1.1.2.2.1.2	0.75	0.773255813953488
chrX	18610001	18620000	A.2.1.1.1.2.2.1.2	0.75	0.773255813953488
chrX	18620001	18630000	A.2.1.1.1.2.2.1.2	0.75	0.773255813953488
chrX	18630001	18640000	A.2.1.1.1.2.2.1.2	0.75	0.773255813953488
chrX	18640001	18650000	A.2.1.1.1.2.2.1.2	0.75	0.773255813953488
chrX	18650001	18660000	A.2.1.1.1.1	0.75	0.790697674418605
chrX	18660001	18670000	A.2.1.1.1.1	0.75	0.790697674418605
chrX	18670001	18680000	A.2.1.1.1.1	0.75	0.790697674418605
chrX	18680001	18690000	A.2.1.1.1.1	0.75	0.790697674418605
chrX	18690001	18700000	A.2.1.1.1.1	0.75	0.790697674418605
chrX	18700001	18710000	A.2.1.1.1.1	0.75	0.790697674418605
chrX	18710001	18720000	A.2.1.1.1.1	0.75	0.790697674418605
chrX	18720001	18730000	A.2.1.1.1.1	0.75	0.790697674418605
chrX	18730001	18740000	A.2.1.1.1.1	0.75	0.790697674418605
chrX	18740001	18750000	A.2.1.1.1.1	0.75	0.790697674418605
chrX	18750001	18760000	A.2.1.1.1.1	0.75	0.790697674418605
chrX	18760001	18770000	A.2.1.1.1.1	0.75	0.790697674418605
chrX	18770001	18780000	A.2.1.1.1.1	0.75	0.790697674418605
chrX	18780001	18790000	A.2.1.1.1.1	0.75	0.790697674418605
chrX	18790001	18800000	A.2.1.1.1.1	0.75	0.790697674418605
chrX	18800001	18810000	A.2.1.1.1.1	0.75	0.790697674418605
chrX	18810001	18820000	A.2.1.1.1.1	0.75	0.790697674418605
chrX	18820001	18830000	A.2.1.1.1.1	0.75	0.790697674418605
chrX	18830001	18840000	A.2.1.1.1.1	0.75	0.790697674418605
chrX	18840001	18850000	A.2.1.1.1.1	0.75	0.790697674418605
chrX	18850001	18860000	A.2.1.1.1.2.2.1.1	0.75	0.779069767441861
chrX	18860001	18870000	A.2.1.1.1.2.2.1.1	0.75	0.779069767441861
chrX	18870001	18880000	A.2.1.1.1.2.2.1.1	0.75	0.779069767441861
chrX	18880001	18890000	A.2.1.1.1.2.2.1.1	0.75	0.779069767441861
chrX	18890001	18900000	A.2.1.1.1.2.2.1.1	0.75	0.779069767441861
chrX	18900001	18910000	A.2.1.1.1.2.2.1.1	0.75	0.779069767441861
chrX	18910001	18920000	A.2.1.1.1.2.2.1.1	0.75	0.779069767441861
chrX	18920001	18930000	A.2.1.1.1.2.2.1.1	0.75	0.779069767441861
chrX	18930001	18940000	A.2.1.1.1.2.2.1.1	0.75	0.779069767441861
chrX	18940001	18950000	A.2.1.1.1.2.2.1.1	0.75	0.779069767441861
chrX	18950001	18960000	A.2.1.1.1.2.2.1.1	0.75	0.779069767441861
chrX	18960001	18970000	A.2.1.1.1.2.2.1.1	0.75	0.779069767441861
chrX	18970001	18980000	A.2.1.1.1.2.2.1.1	0.75	0.779069767441861
chrX	18980001	18990000	A.2.1.1.1.2.2.1.1	0.75	0.779069767441861
chrX	18990001	1.9e+07	A.2.1.1.1.2.2.1.1	0.75	0.779069767441861
chrX	19000001	19010000	A.2.1.1.1.2.2.1.1	0.75	0.779069767441861
chrX	19010001	19020000	A.2.1.1.1.2.2.1.1	0.75	0.779069767441861
chrX	19020001	19030000	A.2.1.1.1.2.2.1.1	0.75	0.779069767441861
chrX	19030001	19040000	A.2.1.1.1.2.2.1.1	0.75	0.779069767441861
chrX	19040001	19050000	A.2.1.1.1.2.2.1.1	0.75	0.779069767441861
chrX	19050001	19060000	A.2.1.1.1.2.2.1.1	0.75	0.779069767441861
chrX	19060001	19070000	A.2.1.1.1.2.2.1.1	0.75	0.779069767441861
chrX	19070001	19080000	A.2.1.1.1.2.2.1.1	0.75	0.779069767441861
chrX	19080001	19090000	A.2.1.1.1.2.2.1.1	0.75	0.779069767441861
chrX	19090001	19100000	A.2.1.1.1.2.2.1.1	0.75	0.779069767441861
chrX	19100001	19110000	A.2.1.1.1.2.2.1.1	0.75	0.779069767441861
chrX	19110001	19120000	A.2.1.1.1.2.2.1.1	0.75	0.779069767441861
chrX	19120001	19130000	A.2.1.1.1.2.2.1.1	0.75	0.779069767441861
chrX	19130001	19140000	A.2.1.1.1.2.2.1.1	0.75	0.779069767441861
chrX	19140001	19150000	A.2.1.1.1.2.2.1.1	0.75	0.779069767441861
chrX	19150001	19160000	A.2.1.1.1.2.2.1.1	0.75	0.779069767441861
chrX	19160001	19170000	A.2.1.1.1.2.2.1.1	0.75	0.779069767441861
chrX	19170001	19180000	A.2.1.1.1.2.2.1.1	0.75	0.779069767441861
chrX	19180001	19190000	A.2.1.1.1.2.2.1.1	0.75	0.779069767441861
chrX	19190001	19200000	A.2.1.1.1.2.2.1.1	0.75	0.779069767441861
chrX	19200001	19210000	A.2.1.1.1.2.2.1.1	0.75	0.779069767441861
chrX	19210001	19220000	A.2.1.1.1.2.2.1.1	0.75	0.779069767441861
chrX	19220001	19230000	A.2.1.1.1.2.2.1.1	0.75	0.779069767441861
